passage_id,section_id,text_characters,text_words,footnote_words,title_words
7.3.26-c4-s1,7.3.26,935,172,0,4
7.3.26-c4-s2,7.3.26,1895,322,0,4
7.3.26-c5-s1,7.3.26,1157,188,0,5
7.3.26-c6-s1,7.3.26,1230,211,0,9
7.3.26-c7-s1,7.3.26,1683,267,82,4
7.3.26-c7-s2,7.3.26,2104,333,82,4
7.3.26-c7-s3,7.3.26,1893,330,82,4
7.3.26-c7-s4,7.3.26,1601,268,82,4
7.3.26-c7-s5,7.3.26,1363,239,82,4
7.3.26-c7-s6,7.3.26,1842,304,82,4
7.3.26-c7-s7,7.3.26,1654,272,82,4
7.3.26.1-c1-s1,7.3.26.1,1212,187,79,7
7.3.26.1-c2-s1,7.3.26.1,2280,370,106,4
7.3.26.1-c3-s1,7.3.26.1,798,125,0,2
7.3.26.1-c4-s1,7.3.26.1,154,21,0,2
7.3.26.1-c5-s1,7.3.26.1,537,87,0,2
7.3.26.2-c1-s1,7.3.26.2,2182,365,0,7
7.3.26.2-c1-s2,7.3.26.2,722,123,0,7
7.3.27-c1-s1,7.3.27,289,45,0,5
7.3.27-c2-s1,7.3.27,327,50,0,4
7.3.27-c3-s1,7.3.27,581,84,0,4
7.3.27-c4-s1,7.3.27,262,42,0,4
7.3.27-c5-s1,7.3.27,506,83,0,9
7.3.27-c6-s1,7.3.27,242,42,0,8
7.3.27-c7-s1,7.3.27,462,82,0,3
7.3.27-c8-s1,7.3.27,631,108,0,4
7.3.27.1-c1-s1,7.3.27.1,1706,256,63,6
7.3.27.1-c2-s1,7.3.27.1,2280,370,106,4
7.3.27.1-c3-s1,7.3.27.1,798,125,0,2
7.3.27.1-c4-s1,7.3.27.1,154,21,0,2
7.3.27.1-c5-s1,7.3.27.1,544,87,0,2
7.3.27.2-c1-s1,7.3.27.2,2242,357,0,6
7.3.27.2-c1-s2,7.3.27.2,910,154,0,6
7.3.28-c1-s1,7.3.28,542,86,0,5
7.3.28-c2-s1,7.3.28,739,121,0,4
7.3.28-c3-s1,7.3.28,56,9,78,9
7.3.28-c3-s2,7.3.28,1684,295,78,9
7.3.28-c3-s3,7.3.28,806,123,78,9
7.3.28-c4-s1,7.3.28,1158,224,24,7
7.3.28-c5-s1,7.3.28,1542,270,0,7
7.3.28-c6-s1,7.3.28,1359,247,0,5
7.3.28-c7-s1,7.3.28,505,88,0,2
7.3.28-c8-s1,7.3.28,2312,381,0,2
7.3.28-c8-s2,7.3.28,2272,383,0,2
7.3.28-c8-s3,7.3.28,729,119,0,2
7.3.28-c9-s1,7.3.28,1595,276,15,4
7.3.28.1-c1-s1,7.3.28.1,992,144,90,6
7.3.28.1-c1-s2,7.3.28.1,2224,330,90,6
7.3.28.1-c1-s3,7.3.28.1,1813,269,90,6
7.3.28.1-c2-s1,7.3.28.1,1050,170,22,2
7.3.28.1-c3-s1,7.3.28.1,2342,370,0,7
7.3.28.1-c3-s2,7.3.28.1,635,91,0,7
7.3.28.1-c4-s1,7.3.28.1,2202,362,31,2
7.3.28.1-c4-s2,7.3.28.1,1019,162,31,2
7.3.28.1-c5-s1,7.3.28.1,1212,186,0,2
7.3.28.1-c6-s1,7.3.28.1,2340,380,70,2
7.3.28.1-c6-s2,7.3.28.1,556,91,70,2
7.3.28.1-c7-s1,7.3.28.1,1076,158,14,2
7.3.28.2-c1-s1,7.3.28.2,787,105,30,6
7.3.28.2-c1-s2,7.3.28.2,1827,282,30,6
7.3.28.2-c1-s3,7.3.28.2,1710,284,30,6
7.3.28.2-c1-s4,7.3.28.2,317,59,30,6
7.3.29-c1-s1,7.3.29,294,46,0,5
7.3.29-c2-s1,7.3.29,281,42,0,4
7.3.29-c3-s1,7.3.29,2171,374,0,3
7.3.29-c4-s1,7.3.29,259,42,0,4
7.3.29-c5-s1,7.3.29,674,105,0,6
7.3.29-c6-s1,7.3.29,450,77,0,3
7.3.29-c7-s1,7.3.29,1285,209,0,4
7.3.29.1-c1-s1,7.3.29.1,1433,223,27,6
7.3.29.1-c2-s1,7.3.29.1,2280,370,106,4
7.3.29.1-c3-s1,7.3.29.1,809,124,0,6
7.3.29.1-c4-s1,7.3.29.1,142,21,0,2
7.3.29.1-c5-s1,7.3.29.1,501,80,0,2
7.3.29.2-c1-s1,7.3.29.2,2057,341,0,6
7.3.29.2-c1-s2,7.3.29.2,639,107,0,6
7.3.30-c1-s1,7.3.30,456,75,0,5
7.3.30-c2-s1,7.3.30,496,80,0,4
7.3.30-c3-s1,7.3.30,1181,204,49,9
7.3.30-c3-s2,7.3.30,946,173,49,9
7.3.30-c3-s3,7.3.30,1900,342,49,9
7.3.30-c3-s4,7.3.30,1884,298,49,9
7.3.30-c4-s1,7.3.30,1552,271,0,7
7.3.30-c5-s1,7.3.30,1358,247,0,5
7.3.30-c6-s1,7.3.30,803,127,0,2
7.3.30-c7-s1,7.3.30,1834,310,15,4
7.3.30-c7-s2,7.3.30,1527,263,15,4
7.3.30-c7-s3,7.3.30,2132,382,15,4
7.3.30.1-c1-s1,7.3.30.1,1191,170,30,6
7.3.30.1-c2-s1,7.3.30.1,2397,369,30,7
7.3.30.1-c2-s2,7.3.30.1,2489,381,30,7
7.3.30.1-c2-s3,7.3.30.1,2206,376,30,7
7.3.30.1-c2-s4,7.3.30.1,615,96,30,7
7.3.30.1-c3-s1,7.3.30.1,2344,370,0,7
7.3.30.1-c3-s2,7.3.30.1,636,91,0,7
7.3.30.1-c4-s1,7.3.30.1,2088,343,31,2
7.3.30.1-c4-s2,7.3.30.1,1136,181,31,2
7.3.30.1-c5-s1,7.3.30.1,2185,351,40,2
7.3.30.1-c5-s2,7.3.30.1,2073,329,40,2
7.3.30.1-c6-s1,7.3.30.1,1517,230,0,2
7.3.30.2-c1-s1,7.3.30.2,507,69,30,6
7.3.30.2-c1-s2,7.3.30.2,1658,251,30,6
7.3.30.2-c1-s3,7.3.30.2,1743,296,30,6
7.3.30.2-c1-s4,7.3.30.2,30,5,30,6
7.4.1-c1-s1,7.4.1,892,135,0,10
7.4.1-c2-s1,7.4.1,183,28,0,3
7.4.1-c3-s1,7.4.1,1275,215,0,3
7.4.1-c4-s1,7.4.1,660,111,0,4
7.4.1-c5-s1,7.4.1,792,135,0,10
7.4.1-c6-s1,7.4.1,380,59,0,2
7.4.1-c7-s1,7.4.1,523,80,0,3
7.4.1.1-c1-s1,7.4.1.1,1400,214,0,11
7.4.1.1-c2-s1,7.4.1.1,1244,192,24,3
7.4.1.1-c3-s1,7.4.1.1,1059,170,0,2
7.4.1.1-c4-s1,7.4.1.1,1222,196,0,2
7.4.1.1-c5-s1,7.4.1.1,2254,363,23,3
7.4.1.1-c6-s1,7.4.1.1,677,105,0,6
7.4.1.1-c7-s1,7.4.1.1,897,145,0,2
7.4.1.1-c8-s1,7.4.1.1,835,133,0,5
7.4.1.1-c9-s1,7.4.1.1,2513,397,0,4
7.4.1.1-c9-s2,7.4.1.1,955,155,0,4
7.4.1.2-c1-s1,7.4.1.2,2273,344,0,11
7.4.1.2-c1-s2,7.4.1.2,317,55,0,11
7.4.2-c1-s1,7.4.2,426,65,0,5
7.4.2-c2-s1,7.4.2,668,109,0,3
7.4.2-c3-s1,7.4.2,1534,247,0,7
7.4.2-c4-s1,7.4.2,36,7,0,7
7.4.2-c4-s2,7.4.2,1639,278,0,7
7.4.2-c4-s3,7.4.2,2173,379,0,7
7.4.2-c4-s4,7.4.2,510,92,0,7
7.4.2-c5-s1,7.4.2,374,59,0,4
7.4.2-c6-s1,7.4.2,1515,269,0,6
7.4.2-c7-s1,7.4.2,459,67,0,4
7.4.2-c8-s1,7.4.2,575,92,0,3
7.4.2.1-c1-s1,7.4.2.1,855,131,0,8
7.4.2.1-c2-s1,7.4.2.1,1256,192,24,3
7.4.2.1-c3-s1,7.4.2.1,1047,169,0,2
7.4.2.1-c4-s1,7.4.2.1,1203,192,0,2
7.4.2.1-c5-s1,7.4.2.1,582,87,0,6
7.4.2.1-c6-s1,7.4.2.1,853,139,0,6
7.4.2.1-c7-s1,7.4.2.1,2588,418,6,4
7.4.2.1-c7-s2,7.4.2.1,967,155,6,4
7.4.2.2-c1-s1,7.4.2.2,1923,304,0,8
7.4.2.3-c1-s1,7.4.2.3,855,130,0,7
7.4.2.3-c2-s1,7.4.2.3,1871,315,0,3
7.4.2.3-c3-s1,7.4.2.3,1049,169,0,2
7.4.2.3-c4-s1,7.4.2.3,961,151,0,2
7.4.2.3-c5-s1,7.4.2.3,572,87,0,6
7.4.2.3-c6-s1,7.4.2.3,853,139,0,6
7.4.2.3-c7-s1,7.4.2.3,2436,399,0,4
7.4.2.3-c7-s2,7.4.2.3,747,121,0,4
7.4.2.4-c1-s1,7.4.2.4,1691,257,0,7
7.4.2.5-c1-s1,7.4.2.5,975,146,0,10
7.4.2.5-c2-s1,7.4.2.5,1246,192,24,3
7.4.2.5-c3-s1,7.4.2.5,1049,169,0,2
7.4.2.5-c4-s1,7.4.2.5,1203,192,0,2
7.4.2.5-c5-s1,7.4.2.5,572,87,0,6
7.4.2.5-c6-s1,7.4.2.5,853,139,0,6
7.4.2.5-c7-s1,7.4.2.5,2106,347,33,5
7.4.2.5-c7-s2,7.4.2.5,1799,293,33,5
7.4.2.6-c1-s1,7.4.2.6,1003,150,0,9
7.4.2.6-c2-s1,7.4.2.6,1877,315,0,3
7.4.2.6-c3-s1,7.4.2.6,1057,170,0,2
7.4.2.6-c4-s1,7.4.2.6,980,155,0,2
7.4.2.6-c5-s1,7.4.2.6,681,105,0,6
7.4.2.6-c6-s1,7.4.2.6,744,121,0,2
7.4.2.6-c7-s1,7.4.2.6,2104,347,33,5
7.4.2.6-c7-s2,7.4.2.6,1080,174,33,5
7.4.2.6-c8-s1,7.4.2.6,720,120,0,2
7.4.2.7-c1-s1,7.4.2.7,1691,251,0,12
7.4.2.7-c2-s1,7.4.2.7,1244,192,24,3
7.4.2.7-c3-s1,7.4.2.7,1047,169,0,2
7.4.2.7-c4-s1,7.4.2.7,1203,192,0,2
7.4.2.7-c5-s1,7.4.2.7,572,87,0,6
7.4.2.7-c6-s1,7.4.2.7,853,139,0,6
7.4.2.7-c7-s1,7.4.2.7,2103,347,33,5
7.4.2.7-c8-s1,7.4.2.7,1774,288,0,5
7.4.2.7-c9-s1,7.4.2.7,2556,416,6,4
7.4.2.7-c9-s2,7.4.2.7,927,150,6,4
7.4.2.7-c10-s1,7.4.2.7,1856,313,27,4
7.4.2.8-c1-s1,7.4.2.8,1099,164,0,11
7.4.2.8-c2-s1,7.4.2.8,1877,315,0,3
7.4.2.8-c3-s1,7.4.2.8,1059,170,0,2
7.4.2.8-c4-s1,7.4.2.8,961,151,0,2
7.4.2.8-c5-s1,7.4.2.8,681,105,0,6
7.4.2.8-c6-s1,7.4.2.8,744,121,0,2
7.4.2.8-c7-s1,7.4.2.8,2104,347,33,5
7.4.2.8-c7-s2,7.4.2.8,1078,174,33,5
7.4.2.8-c8-s1,7.4.2.8,693,115,0,2
7.4.2.8-c9-s1,7.4.2.8,2565,422,6,4
7.4.2.8-c9-s2,7.4.2.8,433,68,6,4
7.4.2.8-c10-s1,7.4.2.8,1856,313,27,4
7.4.3-c1-s1,7.4.3,1293,207,0,4
7.4.3-c2-s1,7.4.3,550,80,0,6
7.4.3-c3-s1,7.4.3,1598,268,0,6
7.4.3-c4-s1,7.4.3,358,57,0,3
7.4.3-c5-s1,7.4.3,1220,216,0,2
7.4.3-c6-s1,7.4.3,493,72,0,4
7.4.3.1-c1-s1,7.4.3.1,1790,273,0,7
7.4.3.1-c2-s1,7.4.3.1,1033,167,0,2
7.4.3.1-c3-s1,7.4.3.1,757,116,0,2
7.4.3.1-c4-s1,7.4.3.1,584,87,0,6
7.4.3.1-c5-s1,7.4.3.1,656,105,0,6
7.4.3.2-c1-s1,7.4.3.2,1758,269,0,7
7.4.3.3-c1-s1,7.4.3.3,1404,215,0,6
7.4.3.3-c2-s1,7.4.3.3,1033,167,0,2
7.4.3.3-c3-s1,7.4.3.3,757,116,0,2
7.4.3.3-c4-s1,7.4.3.3,653,99,0,6
7.4.3.3-c5-s1,7.4.3.3,546,88,0,2
7.4.3.4-c1-s1,7.4.3.4,1425,219,0,6
7.4.4-c1-s1,7.4.4,889,136,0,10
7.4.4-c2-s1,7.4.4,183,28,0,3
7.4.4-c3-s1,7.4.4,1284,215,0,3
7.4.4-c4-s1,7.4.4,792,135,0,10
7.4.4-c5-s1,7.4.4,380,59,0,2
7.4.4-c6-s1,7.4.4,547,87,0,3
7.4.4.1-c1-s1,7.4.4.1,1179,180,0,11
7.4.4.1-c2-s1,7.4.4.1,1244,192,24,3
7.4.4.1-c3-s1,7.4.4.1,1059,170,0,2
7.4.4.1-c4-s1,7.4.4.1,2429,401,27,2
7.4.4.1-c5-s1,7.4.4.1,2251,362,0,3
7.4.4.1-c6-s1,7.4.4.1,680,105,0,6
7.4.4.1-c7-s1,7.4.4.1,929,152,0,2
7.4.4.1-c8-s1,7.4.4.1,821,133,0,5
7.4.4.1-c9-s1,7.4.4.1,2540,406,0,4
7.4.4.1-c9-s2,7.4.4.1,981,159,0,4
7.4.4.2-c1-s1,7.4.4.2,2354,358,0,11
7.4.4.2-c1-s2,7.4.4.2,136,23,0,11
7.4.5-c1-s1,7.4.5,1670,269,0,5
7.4.5-c1-s2,7.4.5,1023,164,0,5
7.4.5-c1-s3,7.4.5,1927,327,0,5
7.4.5-c1-s4,7.4.5,1213,219,0,5
7.4.5-c2-s1,7.4.5,374,59,0,4
7.4.5-c3-s1,7.4.5,15,2,0,2
7.4.5-c3-s2,7.4.5,1076,191,0,2
7.4.5-c3-s3,7.4.5,977,175,0,2
7.4.5-c4-s1,7.4.5,672,109,0,4
7.4.5.1-c1-s1,7.4.5.1,1002,161,0,8
7.4.5.1-c2-s1,7.4.5.1,1244,192,24,3
7.4.5.1-c3-s1,7.4.5.1,1057,170,0,2
7.4.5.1-c4-s1,7.4.5.1,2429,401,27,2
7.4.5.1-c5-s1,7.4.5.1,681,105,0,6
7.4.5.1-c6-s1,7.4.5.1,776,128,0,2
7.4.5.1-c7-s1,7.4.5.1,2623,432,0,4
7.4.5.1-c7-s2,7.4.5.1,1092,179,0,4
7.4.5.2-c1-s1,7.4.5.2,1995,313,0,8
7.4.5.3-c1-s1,7.4.5.3,800,127,0,7
7.4.5.3-c1-s2,7.4.5.3,1871,315,0,7
7.4.5.3-c2-s1,7.4.5.3,1057,170,0,2
7.4.5.3-c3-s1,7.4.5.3,2429,401,27,2
7.4.5.3-c4-s1,7.4.5.3,681,105,0,6
7.4.5.3-c5-s1,7.4.5.3,776,128,0,2
7.4.5.3-c6-s1,7.4.5.3,2515,417,0,4
7.4.5.3-c6-s2,7.4.5.3,774,127,0,4
7.4.5.4-c1-s1,7.4.5.4,1742,266,0,7
7.4.6-c1-s1,7.4.6,1861,293,0,4
7.4.6-c1-s2,7.4.6,1605,268,0,4
7.4.6-c1-s3,7.4.6,339,54,0,4
7.4.6-c2-s1,7.4.6,15,2,0,2
7.4.6-c2-s2,7.4.6,1028,185,0,2
7.4.6-c2-s3,7.4.6,964,173,0,2
7.4.6-c3-s1,7.4.6,138,22,0,4
7.4.6.1-c1-s1,7.4.6.1,2023,314,0,7
7.4.6.1-c2-s1,7.4.6.1,1041,168,0,2
7.4.6.1-c3-s1,7.4.6.1,2136,350,27,2
7.4.6.1-c4-s1,7.4.6.1,690,104,0,6
7.4.6.1-c5-s1,7.4.6.1,571,93,0,2
B7.4.6.1-c1-s1,B7.4.6.1,2023,314,0,7
B7.4.6.1-c2-s1,B7.4.6.1,1041,168,0,2
B7.4.6.1-c3-s1,B7.4.6.1,2136,350,27,2
B7.4.6.1-c4-s1,B7.4.6.1,690,104,0,6
B7.4.6.1-c5-s1,B7.4.6.1,571,93,0,2
7.4.6.2-c1-s1,7.4.6.2,1767,273,0,7
7.4.6.3-c1-s1,7.4.6.3,1407,217,0,6
7.4.6.3-c2-s1,7.4.6.3,1043,168,0,2
7.4.6.3-c3-s1,7.4.6.3,2136,350,27,2
7.4.6.3-c4-s1,7.4.6.3,690,104,0,6
7.4.6.3-c5-s1,7.4.6.3,571,93,0,2
7.4.6.4-c1-s1,7.4.6.4,1445,223,0,6
7.4.7-c1-s1,7.4.7,1292,216,0,5
7.4.7-c1-s2,7.4.7,1152,209,0,5
7.4.7-c1-s3,7.4.7,1763,303,0,5
7.4.7-c1-s4,7.4.7,2045,339,0,5
7.4.7-c2-s1,7.4.7,148,21,0,2
7.4.7-c3-s1,7.4.7,240,35,0,3
7.4.7.1-c1-s1,7.4.7.1,2292,383,80,8
7.4.7.1-c2-s1,7.4.7.1,2699,438,0,3
7.4.7.1-c2-s2,7.4.7.1,49,5,0,3
7.4.7.1-c3-s1,7.4.7.1,2067,326,25,2
7.4.7.1-c3-s2,7.4.7.1,634,98,25,2
7.4.7.1-c4-s1,7.4.7.1,2103,331,24,4
7.4.7.1-c5-s1,7.4.7.1,690,114,0,2
7.4.7.2-c1-s1,7.4.7.2,483,75,0,8
7.4.7.2-c1-s2,7.4.7.2,1790,286,0,8
7.4.7.3-c1-s1,7.4.7.3,2280,380,80,7
7.4.7.3-c2-s1,7.4.7.3,2699,438,0,3
7.4.7.3-c2-s2,7.4.7.3,49,5,0,3
7.4.7.3-c3-s1,7.4.7.3,2069,326,25,2
7.4.7.3-c3-s2,7.4.7.3,632,98,25,2
7.4.7.3-c4-s1,7.4.7.3,2157,358,0,4
7.4.7.3-c4-s2,7.4.7.3,200,34,0,4
7.4.7.3-c5-s1,7.4.7.3,690,114,0,2
7.4.7.4-c1-s1,7.4.7.4,2171,343,0,7
7.4.8-c1-s1,7.4.8,665,110,23,4
7.4.8-c2-s1,7.4.8,1021,169,49,7
7.4.8-c2-s2,7.4.8,1798,313,49,7
7.4.8-c2-s3,7.4.8,2214,357,49,7
7.4.8-c2-s4,7.4.8,852,146,49,7
7.4.8-c3-s1,7.4.8,568,91,125,8
7.4.8-c3-s2,7.4.8,1627,285,125,8
7.4.8-c3-s3,7.4.8,710,124,125,8
7.4.8-c3-s4,7.4.8,69,10,125,8
7.4.8-c3-s5,7.4.8,1432,256,125,8
7.4.8-c3-s6,7.4.8,559,101,125,8
7.4.8-c3-s7,7.4.8,1502,256,125,8
7.4.8-c3-s8,7.4.8,1983,343,125,8
7.4.8-c3-s9,7.4.8,1912,321,125,8
7.4.8.1-c1-s1,7.4.8.1,915,150,29,6
7.4.8.1-c2-s1,7.4.8.1,315,49,0,4
7.4.8.1-c3-s1,7.4.8.1,2123,328,0,5
7.4.8.1-c4-s1,7.4.8.1,495,82,0,2
7.4.8.2-c1-s1,7.4.8.2,1073,182,0,5
7.4.8.3-c1-s1,7.4.8.3,854,132,29,7
7.4.8.3-c2-s1,7.4.8.3,549,89,0,4
7.4.8.3-c3-s1,7.4.8.3,712,114,0,7
7.4.8.3-c4-s1,7.4.8.3,2172,331,0,5
7.4.8.3-c5-s1,7.4.8.3,619,99,0,2
7.4.8.4-c1-s1,7.4.8.4,1440,239,0,6
7.4.9-c1-s1,7.4.9,1126,176,0,3
7.4.9-c2-s1,7.4.9,751,110,0,3
7.4.9-c3-s1,7.4.9,760,131,0,4
7.4.9-c4-s1,7.4.9,295,54,0,12
7.4.9-c5-s1,7.4.9,1850,283,0,22
7.4.9-c5-s2,7.4.9,2071,343,0,22
7.4.9-c5-s3,7.4.9,703,118,0,22
7.4.9-c5-s4,7.4.9,437,72,0,22
7.4.9-c5-s5,7.4.9,2075,366,0,22
7.4.9-c5-s6,7.4.9,1692,292,0,22
7.4.9-c5-s7,7.4.9,1843,337,0,22
7.4.9-c5-s8,7.4.9,591,105,0,22
7.4.9-c5-s9,7.4.9,2089,351,0,22
7.4.9-c5-s10,7.4.9,442,72,0,22
7.4.9-c6-s1,7.4.9,1421,243,0,4
7.4.9-c7-s1,7.4.9,1332,241,0,12
7.4.9.1-c1-s1,7.4.9.1,2194,352,73,12
7.4.9.1-c2-s1,7.4.9.1,514,78,0,4
7.4.9.1-c3-s1,7.4.9.1,732,115,0,6
7.4.9.1-c4-s1,7.4.9.1,758,121,0,7
7.4.9.1-c5-s1,7.4.9.1,574,94,0,3
7.4.9.1-c6-s1,7.4.9.1,960,159,0,2
7.4.9.2-c1-s1,7.4.9.2,368,59,0,10
7.4.9.2-c1-s2,7.4.9.2,1820,322,0,10
7.4.9.3-c1-s1,7.4.9.3,2003,324,144,19
7.4.9.3-c2-s1,7.4.9.3,681,110,36,3
7.4.9.3-c3-s1,7.4.9.3,445,67,36,9
7.4.9.3-c4-s1,7.4.9.3,794,132,0,4
7.4.9.3-c5-s1,7.4.9.3,447,71,0,2
7.4.9.3-c6-s1,7.4.9.3,732,115,0,6
7.4.9.3-c7-s1,7.4.9.3,580,94,0,3
7.4.9.3-c8-s1,7.4.9.3,967,172,0,2
7.4.9.4-c1-s1,7.4.9.4,433,72,0,8
7.4.9.4-c1-s2,7.4.9.4,1937,350,0,8
7.4.9.4-c1-s3,7.4.9.4,214,45,0,8
7.4.9.4-c1-s4,7.4.9.4,29,5,0,8
7.4.9.5-c1-s1,7.4.9.5,1726,271,68,19
7.4.9.5-c2-s1,7.4.9.5,698,110,0,3
7.4.9.5-c3-s1,7.4.9.5,361,54,0,2
7.4.9.5-c4-s1,7.4.9.5,775,121,0,2
7.4.9.5-c5-s1,7.4.9.5,450,68,0,2
7.4.9.5-c6-s1,7.4.9.5,582,94,0,3
7.4.9.5-c7-s1,7.4.9.5,668,112,0,2
7.4.9.6-c1-s1,7.4.9.6,1662,288,0,8
7.4.9.7-c1-s1,7.4.9.7,1699,288,0,8
7.4.9.8-c1-s1,7.4.9.8,1967,321,143,6
7.4.9.8-c2-s1,7.4.9.8,464,73,0,4
7.4.9.8-c3-s1,7.4.9.8,732,115,0,6
7.4.9.8-c4-s1,7.4.9.8,514,83,0,8
7.4.9.8-c5-s1,7.4.9.8,574,94,0,3
7.4.9.8-c6-s1,7.4.9.8,870,148,0,2
7.4.9.9-c1-s1,7.4.9.9,399,63,0,4
7.4.9.9-c1-s2,7.4.9.9,1742,312,0,4
7.4.10-c1-s1,7.4.10,578,102,0,4
7.4.10-c2-s1,7.4.10,1761,328,0,4
7.4.10-c2-s2,7.4.10,1338,239,0,4
7.4.10-c3-s1,7.4.10,299,54,0,6
7.4.10-c4-s1,7.4.10,561,98,0,2
7.4.10-c4-s2,7.4.10,1210,224,0,2
7.4.10-c4-s3,7.4.10,980,176,0,2
7.4.10-c5-s1,7.4.10,1258,209,0,6
7.4.10-c6-s1,7.4.10,2181,367,13,4
7.4.10-c7-s1,7.4.10,1917,322,30,4
7.4.10-c7-s2,7.4.10,2091,358,30,4
7.4.10-c7-s3,7.4.10,508,84,30,4
7.4.10-c8-s1,7.4.10,534,84,0,5
7.4.10-c9-s1,7.4.10,608,114,0,2
7.4.10.1-c1-s1,7.4.10.1,1833,309,13,5
7.4.10.1-c1-s2,7.4.10.1,925,154,13,5
7.4.10.1-c2-s1,7.4.10.1,303,50,30,4
7.4.10.1-c2-s2,7.4.10.1,2272,387,30,4
7.4.10.1-c2-s3,7.4.10.1,1939,323,30,4
7.4.10.1-c3-s1,7.4.10.1,534,84,0,5
7.4.10.1-c4-s1,7.4.10.1,636,114,0,2
7.4.10.2-c1-s1,7.4.10.2,436,67,0,5
7.4.10.2-c1-s2,7.4.10.2,1671,303,0,5
7.4.11-c1-s1,7.4.11,641,109,0,6
7.4.11-c2-s1,7.4.11,259,43,0,6
7.4.11-c3-s1,7.4.11,1613,279,0,5
7.4.11-c3-s2,7.4.11,1339,238,0,5
7.4.11-c4-s1,7.4.11,862,150,0,6
7.4.11-c4-s2,7.4.11,1845,325,0,6
7.4.11-c5-s1,7.4.11,759,131,0,6
7.4.11.1-c1-s1,7.4.11.1,1907,315,37,7
7.4.11.1-c1-s2,7.4.11.1,1828,295,37,7
7.4.11.1-c2-s1,7.4.11.1,303,50,31,4
7.4.11.1-c2-s2,7.4.11.1,2337,393,31,4
7.4.11.1-c2-s3,7.4.11.1,1954,324,31,4
7.4.11.1-c3-s1,7.4.11.1,547,84,0,5
7.4.11.1-c4-s1,7.4.11.1,690,120,0,2
7.4.11.2-c1-s1,7.4.11.2,231,36,0,5
7.4.11.2-c1-s2,7.4.11.2,2013,365,0,5
7.4.11.2-c1-s3,7.4.11.2,230,43,0,5
7.4.11.2-c1-s4,7.4.11.2,30,5,0,5
7.4.12-c1-s1,7.4.12,1353,221,0,4
7.4.12-c2-s1,7.4.12,1146,201,119,2
7.4.12-c2-s2,7.4.12,1721,300,119,2
7.4.12-c2-s3,7.4.12,131,23,119,2
7.4.12-c2-s4,7.4.12,791,137,119,2
7.4.12-c2-s5,7.4.12,1203,206,119,2
7.4.12-c2-s6,7.4.12,1280,210,119,2
7.4.12-c2-s7,7.4.12,1631,258,119,2
7.4.12-c2-s8,7.4.12,1179,203,119,2
7.4.12-c3-s1,7.4.12,1038,185,0,4
7.4.12-c3-s2,7.4.12,1923,331,0,4
7.4.12-c3-s3,7.4.12,1646,293,0,4
7.4.12-c4-s1,7.4.12,793,135,0,5
7.4.12-c5-s1,7.4.12,589,99,0,4
7.4.12-c6-s1,7.4.12,372,59,0,3
7.4.12-c7-s1,7.4.12,1302,231,0,2
7.4.12.1-c1-s1,7.4.12.1,1226,207,0,5
7.4.12.1-c2-s1,7.4.12.1,2255,379,0,3
7.4.12.1-c2-s2,7.4.12.1,630,108,0,3
7.4.12.1-c2-s3,7.4.12.1,2248,377,0,3
7.4.12.1-c2-s4,7.4.12.1,239,44,0,3
7.4.12.1-c3-s1,7.4.12.1,1398,236,43,4
7.4.12.1-c3-s2,7.4.12.1,2290,391,43,4
7.4.12.1-c3-s3,7.4.12.1,466,81,43,4
7.4.12.1-c4-s1,7.4.12.1,1943,315,28,4
7.4.12.1-c5-s1,7.4.12.1,2194,376,35,5
7.4.12.1-c6-s1,7.4.12.1,1809,303,0,2
7.4.12.2-c1-s1,7.4.12.2,1142,197,0,5
7.4.12.2-c1-s2,7.4.12.2,1862,332,0,5
7.4.12.2-c1-s3,7.4.12.2,254,49,0,5
7.4.13-c1-s1,7.4.13,1172,195,0,3
7.4.13-c2-s1,7.4.13,1139,202,119,2
7.4.13-c2-s2,7.4.13,1731,300,119,2
7.4.13-c2-s3,7.4.13,131,23,119,2
7.4.13-c2-s4,7.4.13,791,137,119,2
7.4.13-c2-s5,7.4.13,1203,206,119,2
7.4.13-c2-s6,7.4.13,1280,210,119,2
7.4.13-c2-s7,7.4.13,1631,258,119,2
7.4.13-c2-s8,7.4.13,1181,203,119,2
7.4.13-c3-s1,7.4.13,1011,183,0,4
7.4.13-c3-s2,7.4.13,1970,352,0,4
7.4.13-c3-s3,7.4.13,800,149,0,4
7.4.13-c4-s1,7.4.13,788,134,0,5
7.4.13-c5-s1,7.4.13,589,99,0,4
7.4.13-c6-s1,7.4.13,372,59,0,3
7.4.13-c7-s1,7.4.13,1306,231,0,2
7.4.13.1-c1-s1,7.4.13.1,1253,208,0,4
7.4.13.1-c2-s1,7.4.13.1,1920,323,0,3
7.4.13.1-c2-s2,7.4.13.1,632,108,0,3
7.4.13.1-c2-s3,7.4.13.1,2256,378,0,3
7.4.13.1-c2-s4,7.4.13.1,239,44,0,3
7.4.13.1-c3-s1,7.4.13.1,903,156,43,4
7.4.13.1-c3-s2,7.4.13.1,2268,389,43,4
7.4.13.1-c3-s3,7.4.13.1,466,81,43,4
7.4.13.1-c4-s1,7.4.13.1,1943,315,28,4
7.4.13.1-c5-s1,7.4.13.1,2194,376,35,5
7.4.13.1-c6-s1,7.4.13.1,1787,301,0,2
7.4.13.2-c1-s1,7.4.13.2,1171,198,0,4
7.4.13.2-c1-s2,7.4.13.2,1862,332,0,4
